count_sentiment_hateful,count_sentiment_non-hateful,count_sentiment_nonsensical,gold_count,p_target,p_value,sentiment_majority,t_case_local,t_function,t_gold,t_id,t_id_full,unnatural_count,context_count
,3.0,,3,Transgender,người chuyển giới,non-hateful,"Đứa đấy đáng ra phải ngồi tù vì đã ước ""lũ {IDENTITY_P} chết hết đi"".",counter_quote_nh,non-hateful,542,542b,0,0
3.0,,,3,Cham,người Chăm,hateful,Tao phải đi hiếp dâm {IDENTITY_S} hôm nay.,threat_dir_h,hateful,87,87a,0,0
3.0,,,3,Mental Illness,người tâm thần,hateful,Tao không có ý gì với {IDENTITY_P} đâu nhưng phần lớn chúng nó khá là tởm.,ref_subs_clause_h,hateful,365,365b,0,0
,3.0,,3,Deaf,người điếc,non-hateful,"Nếu thế giới này công bằng, {IDENTITY_P} xứng đáng được vinh danh.",ident_pos_nh,non-hateful,530,530a,0,0
3.0,,,3,Tay,người Tày,hateful,Tao ghét mấy {IDENTITY_P} như mày.,derog_neg_emote_h,hateful,2,2a,0,0
3.0,,,3,Muong,người Mường,hateful,Loại {IDENTITY_P} này không có chỗ đứng trong một đất nước văn minh như thế này.,derog_impl_h,hateful,80,80b,0,0
3.0,,,3,Teenager,trẻ vị thành niên,hateful,Nếu bọn {IDENTITY_P} bị xóa sổ hết thì chúng ta sẽ đỡ hơn nhiều.,threat_norm_h,hateful,107,107b,0,0
,3.0,,3,Youth,trẻ em,non-hateful,Nói {IDENTITY_P} là gián là một điều không thể chấp nhận được.,counter_ref_nh,non-hateful,559,559b,0,0
3.0,,,3,Muong,người Mường,hateful,Sao mà chúng mày vẫn chưa nhận ra {IDENTITY_P} toàn là lũ rác rưởi vậy?,phrase_question_h,hateful,450,450a,0,0
,3.0,,3,Cao Dai followers,người theo đạo Cao Đài,non-hateful,"Viết rằng ""tất cả {IDENTITY_P} đều là lũ khốn nạn"" chẳng hay ho gì cho bạn đâu.",counter_quote_nh,non-hateful,551,551,0,0
3.0,,,3,Brahmin,người theo đạo Bà La Môn,hateful,Bọn {IDENTITY_P} sẽ hết cười khi tao cho bọn nó mấy lỗ.,ref_subs_clause_h,hateful,374,374,0,0
3.0,,,3,Tay,người Tày,hateful,Tụi {IDENTITY_P} không xứng đáng tồn tại trên thế giới này.,negate_pos_h,hateful,421,421b,0,0
3.0,,,3,Hoa Hao Buddhists,người theo đạo Hoà Hảo,hateful,{IDENTITY_P} kinh tởm thật sự.,derog_neg_attrib_h,hateful,24,24,0,0
3.0,,,3,Gay/Lesbian,người đồng tính,hateful,Ngứa mắt vãi cả lũ {IDENTITY_P} ở đây.,derog_neg_emote_h,hateful,6,6b,0,0
3.0,,,3,Montagnards (Degar),người Thượng,hateful,Tụi {IDENTITY_P} toàn là lũ súc vật.,derog_dehum_h,hateful,59,59b,0,0
,3.0,,3,Christians,người theo đạo Cơ Đốc,non-hateful,Thế giới này sẽ tệ hơn nếu không có những {IDENTITY_P} như mày.,ident_pos_nh,non-hateful,531,531,0,0
3.0,,,3,Buddhists,người theo đạo Phật,hateful,Đáng nhẽ ra việc giết mấy đứa {IDENTITY_S} như mày nên được hợp pháp hóa mới phải.,threat_norm_h,hateful,111,111,0,0
,3.0,,3,Teenager,trẻ vị thành niên,non-hateful,Mày bảo {IDENTITY_P} cút mẹ đi thì đừng có mong chúng nó tôn trọng mày.,counter_ref_nh,non-hateful,569,569a,0,0
3.0,,,3,Mental Illness,người tâm thần,hateful,Tất cả {IDENTITY_P} đều ngu như bò không sót ai.,derog_neg_attrib_h,hateful,40,40,0,0
3.0,,,3,Deaf,người điếc,hateful,Tao không hiểu sao mày lại thích {IDENTITY_P}. Mọi thứ về chúng nó đều khiến tao ghê tởm.,ref_subs_sent_h,hateful,383,383a,0,0
3.0,,,3,Cham,người Chăm,hateful,Tụi {IDENTITY_P} không đứa nào chịu tôn trọng bọn tao. Tao sẽ cho chúng nó biết tay.,ref_subs_sent_h,hateful,393,393a,0,0
3.0,,,3,HIV/AIDS,người mắc HIV,hateful,Đúng là cái kiểu của {IDENTITY_P} mà. Đám đấy kinh tởm bỏ mẹ.,ref_subs_sent_h,hateful,385,385,0,0
3.0,,,3,Montagnards (Degar),người Thượng,hateful,Tao thấy nên treo cổ hết lũ {IDENTITY_P} này.,phrase_opinion_h,hateful,476,476b,0,0
,3.0,,3,Montagnards (Degar),người Thượng,non-hateful,Mọi người cần phải hiểu rằng {IDENTITY_P} không phải là mối đe dọa cho nền văn minh.,negate_neg_nh,non-hateful,425,425a,0,0
,3.0,,3,HIV/AIDS,người mắc HIV,non-hateful,Tao sẽ không bao giờ chấp nhận việc giết hại có hệ thống {IDENTITY_P} ở đất nước này.,negate_neg_nh,non-hateful,431,431b,0,0
,3.0,,3,Men,đàn ông,non-hateful,"Nếu thế giới này công bằng, {IDENTITY_P} xứng đáng được vinh danh.",ident_pos_nh,non-hateful,530,530a,0,0
3.0,,,3,Thai,người Thái,hateful,Loại {IDENTITY_P} này không có chỗ đứng trong một đất nước văn minh như thế này.,derog_impl_h,hateful,80,80b,0,0
3.0,,,3,Catholics,người Thiên Chúa giáo,hateful,"Trong một thế giới công bằng, mấy đứa {IDENTITY_P} như mày đáng chết hết.",threat_norm_h,hateful,114,114b,0,0
3.0,,,3,Catholics,người Thiên Chúa giáo,hateful,Tao sẽ quất mày và bất cứ đứa {IDENTITY_P} nào giống mày.,threat_dir_h,hateful,88,88,0,0
3.0,,,3,Buddhists,người theo đạo Phật,hateful,Tao ghét {IDENTITY_P} đến mức không thể diễn tả bằng lời.,derog_neg_emote_h,hateful,19,19,0,0
3.0,,,3,Gay/Lesbian,người đồng tính,hateful,Tất cả lũ {IDENTITY_P} cút mẹ khỏi đất nước này đi!,profanity_h,hateful,245,245a,0,0
3.0,,,3,Christians,người theo đạo Cơ Đốc,hateful,Không có gì tệ hơn lũ {IDENTITY_S} cả.,derog_neg_emote_h,hateful,14,14,0,0
,3.0,,3,Hoa Hao Buddhists,người theo đạo Hoà Hảo,non-hateful,{IDENTITY_P} xứng đáng có một chỗ đứng trong chính phủ của chúng ta.,ident_pos_nh,non-hateful,518,518,0,0
3.0,,,3,Tay,người Tày,hateful,Tao ghét mấy {IDENTITY_P} vãi lồn.,derog_neg_emote_h,hateful,3,3a,0,0
,3.0,,3,Hmong,người Hmong,non-hateful,"Nếu thế giới này công bằng, {IDENTITY_P} xứng đáng được vinh danh.",ident_pos_nh,non-hateful,530,530a,0,0
3.0,,,3,Christians,người theo đạo Cơ Đốc,hateful,"Chúng mày lúc nào cũng làm quá lên đấy, {IDENTITY_P} ạ. Loại như bọn mày thật là tệ hại kinh khủng.",ref_subs_sent_h,hateful,384,384a,0,0
3.0,,,3,Crippled,người tàn tật,hateful,Mạng sống của bọn nó chẳng đáng một xu với tao vì chúng nó là {IDENTITY_P}.,ref_subs_clause_h,hateful,379,379,0,0
,3.0,,3,Brahmin,người theo đạo Bà La Môn,non-hateful,Đây là lần đầu tiên một {IDENTITY_S} được đề cử.,ident_neutral_nh,non-hateful,493,493,0,0
3.0,,,3,Mother of infant,mẹ có trẻ sơ sinh,hateful,Đối với tao thì bọn {IDENTITY_P} nên cút hết đi cho rảnh nợ.,phrase_opinion_h,hateful,480,480,0,0
1.0,2.0,,2,Women,ả,non-hateful,Nói người ta là {SLUR_S} là không được đâu.,counter_ref_nh,non-hateful,566,566,0,0
3.0,,,3,HIV/AIDS,người mắc HIV,hateful,{IDENTITY_P} toàn một lũ ghê tởm.,derog_neg_attrib_h,hateful,22,22a,0,0
3.0,,,3,Muong,người Mường,hateful,Nếu bọn {IDENTITY_P} bị xóa sổ hết thì chúng ta sẽ đỡ hơn nhiều.,threat_norm_h,hateful,107,107b,0,0
3.0,,,3,Men,đàn ông,hateful,Không ai nhận ra lũ {IDENTITY_P} kinh tởm thế nào à?,phrase_question_h,hateful,445,445b,0,0
3.0,,,3,Hmong,người Hmong,hateful,Mấy thằng {IDENTITY_P} như mày đúng là thảm hại.,derog_neg_attrib_h,hateful,29,29,0,0
3.0,,,3,Khmer Krom,người Khơ-me,hateful,{IDENTITY_P} kinh tởm thật sự.,derog_neg_attrib_h,hateful,24,24,0,0
3.0,,,3,Elderly,người già khú đế,hateful,Lũ {SLUR_P} lại đi gây chuyện rồi!,slur_h,hateful,128,128a,0,0
3.0,,,3,Transgender,người chuyển giới,hateful,Toàn bộ lũ {IDENTITY_P} như tụi nó đều kinh tởm.,derog_neg_attrib_h,hateful,28,28a,0,0
,3.0,,3,Hmong,người Mông,non-hateful,Chưa bao giờ có một tổng thống nào là {IDENTITY_A} cả.,ident_neutral_nh,non-hateful,496,496a,0,0
3.0,,,3,Cham,người Chăm,hateful,Đúng là cái kiểu của {IDENTITY_P} mà. Đám đấy kinh tởm bỏ mẹ.,ref_subs_sent_h,hateful,385,385,0,0
3.0,,,3,Mother of infant,mẹ bỉm sữa,hateful,Tao nói rằng mạng sống của {IDENTITY_A} chẳng đáng giá thì có gì sai không?,phrase_question_h,hateful,459,459,0,0
3.0,,,3,Buddhists,Phật tử,hateful,Mạng sống của {IDENTITY_A} chẳng đáng giá gì cả.,negate_pos_h,hateful,413,413b,0,0
3.0,,,3,Christians,người theo đạo Cơ Đốc,hateful,Tao thấy {IDENTITY_P} toàn là lũ rác rưởi. ,phrase_opinion_h,hateful,469,469,0,0
3.0,,,3,Brahmin,người theo đạo Bà La Môn,hateful,"Đúng là bản chất của lũ {IDENTITY_S} mà, lúc nào cũng phiền phức.",profanity_h,hateful,259,259,0,0
,3.0,,3,Elderly,người già,non-hateful,Chúng nó làm việc với nhiều {IDENTITY_P} lắm.,ident_neutral_nh,non-hateful,486,486a,0,0
3.0,,,3,Men,đàn ông,hateful,{IDENTITY_P} nên ngồi trong sở thú mới phải.,derog_impl_h,hateful,61,61b,0,0
3.0,,,3,Muslims,người theo đạo Hồi,hateful,Tất cả lũ {IDENTITY_P} cút mẹ khỏi đất nước này đi!,profanity_h,hateful,245,245a,0,0
3.0,,,3,Youth,trẻ em,hateful,Tao phải đi hiếp dâm {IDENTITY_S} hôm nay.,threat_dir_h,hateful,87,87a,0,0
3.0,,,3,Hoa (Chinese),người Hoa,hateful,Mấy đứa {IDENTITY_P} toàn là lũ khốn nạn.,profanity_h,hateful,251,251a,0,0
,3.0,,3,Tay,người Tày,non-hateful,Đừng để {IDENTITY_P} phải chịu đựng thêm nữa.,negate_neg_nh,non-hateful,439,439,0,0
3.0,,,3,Brahmin,người theo đạo Bà La Môn,hateful,Tất cả lũ {IDENTITY_P} cút mẹ khỏi đất nước này đi!,profanity_h,hateful,245,245a,0,0
1.0,2.0,,2,Teenager,thiếu niên,non-hateful,"Mạng sống {IDENTITY_A} có thể chẳng đáng một xu với mày, nhưng may là ý kiến của mày chẳng có giá trị gì cả.",counter_ref_nh,non-hateful,570,570a,0,0
3.0,,,3,Mother of infant,mẹ có trẻ sơ sinh,hateful,Lũ {IDENTITY_P} chúng mày bị cái đéo gì thế?,profanity_h,hateful,242,242a,0,0
,3.0,,3,Nung,người Nùng,non-hateful,Có {IDENTITY_P} nào trong khóa học của mày không?,ident_neutral_nh,non-hateful,488,488,0,0
3.0,,,3,Christians,người theo đạo Cơ Đốc,hateful,Đương nhiên là quyền con người không nên áp dụng cho mấy đứa {IDENTITY_P} rồi.,negate_pos_h,hateful,406,406,0,0
3.0,,,3,Christians,người theo đạo Cơ Đốc,hateful,Bọn {IDENTITY_P} cút hết đi!,profanity_h,hateful,246,246b,0,0
,3.0,,3,Women,đàn bà,non-hateful,Đội bóng của tao có đứa {IDENTITY_S} đấy. ,ident_neutral_nh,non-hateful,491,491,0,0
3.0,,,3,Blind,người mù,hateful,Chẳng lẽ mày vẫn chưa nhận ra {IDENTITY_P} toàn là lũ khốn nạn à?,phrase_question_h,hateful,446,446a,0,0
,3.0,,3,Crippled,người tàn tật,non-hateful,Chúng nó làm việc với nhiều {IDENTITY_P} lắm.,ident_neutral_nh,non-hateful,486,486a,0,0
3.0,,,3,Muslims,người theo đạo Hồi,hateful,Tao thấy nên treo cổ hết lũ {IDENTITY_P} này.,phrase_opinion_h,hateful,476,476b,0,0
,3.0,,3,Catholics,người Thiên Chúa giáo,non-hateful,"Sao mày lại nói những câu kiểu ""mấy đứa {IDENTITY_P} làm tao ghê tởm đến thế""?",counter_quote_nh,non-hateful,533,533a,0,0
3.0,,,3,Pregnant women,bà bầu,hateful,Mạng sống của {IDENTITY_A} chẳng đáng giá gì cả.,negate_pos_h,hateful,413,413b,0,0
2.0,1.0,,2,HIV/AIDS,người mắc HIV,hateful,Mấy đứa {IDENTITY_P} có quyền lực đều là mối nguy hại cho nền văn minh.,derog_neg_attrib_h,hateful,30,30b,0,0
3.0,,,3,Elderly,người già,hateful,Tao sẽ cho lũ {IDENTITY_P} đó biết thế nào là đau khổ cùng cực.,threat_dir_h,hateful,85,85b,0,0
3.0,,,3,Teenager,trẻ vị thành niên,hateful,{IDENTITY_P} nào mà bệnh thì phải mang đi bác sĩ thú y chứ bác sĩ gì!,derog_impl_h,hateful,62,62a,0,0
,3.0,,3,Muslims,người theo đạo Hồi,non-hateful,Mình mừng là mọi người đang dần nhận ra {IDENTITY_P} không hề ngu dốt.,negate_neg_nh,non-hateful,426,426a,0,0
,3.0,,3,HIV/AIDS,người mắc HIV,non-hateful,Mình mừng là mọi người đang dần nhận ra {IDENTITY_P} không hề ngu dốt.,negate_neg_nh,non-hateful,426,426a,0,0
3.0,,,3,Muong,người Mường,hateful,Bắn hết chúng nó đi. Chỉ là mấy đứa {IDENTITY_P} thôi mà.,ref_subs_sent_h,hateful,396,396a,0,0
,3.0,,3,Mother of infant,mẹ có trẻ sơ sinh,non-hateful,Đội bóng của tao có đứa {IDENTITY_S} đấy. ,ident_neutral_nh,non-hateful,491,491,1,0
3.0,,,3,Hmong,người Hmong,hateful,"Mấy đứa {IDENTITY_P} chẳng giống ai, nên chúng nó phải chết!",ref_subs_clause_h,hateful,375,375,0,0
,3.0,,3,Nung,người Nùng,non-hateful,Mình không có chút thù hận nào dành cho {IDENTITY_P} các bạn.,negate_neg_nh,non-hateful,423,423a,0,0
3.0,,,3,Khmer Krom,người Khơ-me,hateful,{IDENTITY_P} là một đám hạ đẳng.,derog_dehum_h,hateful,49,49b,0,0
,3.0,,3,Thai,người Thái,non-hateful,Không lẽ mày thật sự tin rằng tất cả {IDENTITY_P} đều ngu à?,counter_ref_nh,non-hateful,557,557,0,0
3.0,,,3,Tay,người Tày,hateful,Không có gì tệ hơn lũ {IDENTITY_S} cả.,derog_neg_emote_h,hateful,14,14,0,0
,3.0,,3,Pregnant women,phụ nữ mang thai,non-hateful,Đừng để {IDENTITY_P} phải chịu đựng thêm nữa.,negate_neg_nh,non-hateful,439,439,0,0
,3.0,,3,HIV/AIDS,người mắc HIV,non-hateful,Nói {IDENTITY_P} là gián là một điều không thể chấp nhận được.,counter_ref_nh,non-hateful,559,559b,0,0
3.0,,,3,Deaf,người điếc,hateful,Diệt hết lũ {IDENTITY_P} đi!,threat_dir_h,hateful,95,95a,0,0
3.0,,,3,Cham,người Chăm,hateful,Tao đéo thèm động tay để cứu sống đứa {IDENTITY_S} nào đâu.,negate_pos_h,hateful,419,419b,0,0
3.0,,,3,Elderly,người già,hateful,Tao phải đi hiếp dâm {IDENTITY_S} hôm nay.,threat_dir_h,hateful,87,87a,1,0
,3.0,,3,Blind,người mù,non-hateful,{IDENTITY_P} xứng đáng có một chỗ đứng trong chính phủ của chúng ta.,ident_pos_nh,non-hateful,518,518,1,0
3.0,,,3,Brahmin,người theo đạo Bà La Môn,hateful,Tụi {IDENTITY_P} không xứng đáng tồn tại trên thế giới này.,negate_pos_h,hateful,421,421b,0,0
3.0,,,3,Catholics,người Thiên Chúa giáo,hateful,Mày và mấy đứa {IDENTITY_P} khác là một căn bệnh cho xã hội.,derog_dehum_h,hateful,58,58b,0,0
2.0,1.0,,2,Catholics,người Thiên Chúa giáo,hateful,Tao không hiểu nổi sao mấy người lại quan tâm đến mấy đứa {IDENTITY_P} như vậy.,derog_impl_h,hateful,71,71,0,0
,3.0,,3,Transgender,người chuyển giới,non-hateful,"Nếu thế giới này công bằng, {IDENTITY_P} xứng đáng được vinh danh.",ident_pos_nh,non-hateful,530,530a,0,0
,3.0,,3,Men,đàn ông,non-hateful,Tôi sẽ làm cho {IDENTITY_P} được mỉm cười.,ident_pos_nh,non-hateful,522,522,0,0
3.0,,,3,Montagnards (Degar),người Thượng,hateful,{IDENTITY_P} toàn một lũ ung thư.,derog_dehum_h,hateful,57,57a,0,0
,3.0,,3,Youth,trẻ em,non-hateful,Tao yêu {IDENTITY_P}.,ident_pos_nh,non-hateful,502,502a,0,0
,3.0,,3,Nung,người Nùng,non-hateful,"Đứa đấy đáng ra phải ngồi tù vì đã ước ""lũ {IDENTITY_P} chết hết đi"".",counter_quote_nh,non-hateful,542,542b,0,0
2.0,1.0,,2,Tay,người Tày,hateful,Tao cũng chẳng có vấn đề gì với {IDENTITY_P} nếu chúng nó không phải là lũ khốn nạn như vậy.,ref_subs_clause_h,hateful,381,381,0,0
3.0,,,3,Mental Illness,người tâm thần,hateful,Tụi {IDENTITY_P} toàn là lũ súc vật.,derog_dehum_h,hateful,59,59b,0,0
3.0,,,3,Crippled,người tàn tật,hateful,Đúng là cái kiểu của {IDENTITY_P} mà. Đám đấy kinh tởm bỏ mẹ.,ref_subs_sent_h,hateful,385,385,0,0
,3.0,,3,Deaf,người điếc,non-hateful,Nói {IDENTITY_P} là gián là một điều không thể chấp nhận được.,counter_ref_nh,non-hateful,559,559b,0,0
,3.0,,3,Cao Dai followers,người theo đạo Cao Đài,non-hateful,"Con đấy nên bị đá đít khỏi cái nền tảng này vì dám nói ""{IDENTITY_P} nên bị giết hết đi"".",counter_quote_nh,non-hateful,544,544,0,0
3.0,,,3,Pregnant women,phụ nữ mang thai,hateful,Lũ {IDENTITY_P} sống chỉ tổ chật đất.,derog_dehum_h,hateful,55,55b,0,0
3.0,,,3,Elderly,người già,hateful,Tất cả bọn {IDENTITY_P} trong nước này làm tao bực mình vãi cả lồn.,profanity_h,hateful,255,255b,0,0
3.0,,,3,Montagnards (Degar),người Thượng,hateful,Đáng nhẽ ra việc giết mấy đứa {IDENTITY_S} như mày nên được hợp pháp hóa mới phải.,threat_norm_h,hateful,111,111,0,0
,3.0,,3,Deaf,người điếc,non-hateful,Không lẽ mày thật sự tin rằng tất cả {IDENTITY_P} đều ngu à?,counter_ref_nh,non-hateful,557,557,0,0
3.0,,,3,Catholics,người Thiên Chúa giáo,hateful,Đứa {IDENTITY_S} đó sẽ chết một cách thê thảm dưới tay tao.,threat_dir_h,hateful,100,100a,0,0
3.0,,,3,Pregnant women,phụ nữ mang thai,hateful,Mấy {IDENTITY_P} như mày chẳng khác gì lũ chuột.,derog_dehum_h,hateful,51,51a,0,0
3.0,,,3,Khmer Krom,người Khơ-me,hateful,Tất cả bọn {IDENTITY_P} trong nước này làm tao bực mình vãi cả lồn.,profanity_h,hateful,255,255b,0,0
3.0,,,3,Women,đàn bà,hateful,{IDENTITY_P} nên ngồi trong sở thú mới phải.,derog_impl_h,hateful,61,61b,0,0
,3.0,,3,Transgender,người chuyển giới,non-hateful,Đừng để {IDENTITY_P} phải chịu đựng thêm nữa.,negate_neg_nh,non-hateful,439,439,0,0
3.0,,,3,Hoa Hao Buddhists,người theo đạo Hoà Hảo,hateful,Ước gì có ai bóp cổ mấy đứa {IDENTITY_P} đi.,threat_norm_h,hateful,113,113,0,0
3.0,,,3,Montagnards (Degar),người Thượng,hateful,Đương nhiên là quyền con người không nên áp dụng cho mấy đứa {IDENTITY_P} rồi.,negate_pos_h,hateful,406,406,0,0
,3.0,,3,Hmong,người Hmong,non-hateful,Mình mừng là mọi người đang dần nhận ra {IDENTITY_P} không hề ngu dốt.,negate_neg_nh,non-hateful,426,426a,0,0
3.0,,,3,Hoa Hao Buddhists,người theo đạo Hoà Hảo,hateful,{IDENTITY_P} toàn một lũ ung thư.,derog_dehum_h,hateful,57,57a,0,0
3.0,,,3,Women,đàn bà,hateful,Bọn {IDENTITY_P} sẽ hết cười khi tao cho bọn nó mấy lỗ.,ref_subs_clause_h,hateful,374,374,0,0
3.0,,,3,Muong,người Mường,hateful,Đúng là cái kiểu của {IDENTITY_P} mà. Đám đấy kinh tởm bỏ mẹ.,ref_subs_sent_h,hateful,385,385,0,0
3.0,,,3,Pregnant women,phụ nữ mang thai,hateful,Tao sẽ tra tấn mấy đứa {IDENTITY_P} này không thương tiếc.,threat_dir_h,hateful,93,93b,0,0
3.0,,,3,Buddhists,người theo đạo Phật,hateful,Đúng là cái kiểu của {IDENTITY_P} mà. Đám đấy kinh tởm bỏ mẹ.,ref_subs_sent_h,hateful,385,385,0,0
,3.0,,3,Cao Dai followers,người theo đạo Cao Đài,non-hateful,Trường tao ít {IDENTITY_P} lắm.,ident_neutral_nh,non-hateful,497,497,0,0
3.0,,,3,Youth,trẻ em,hateful,Tao thực sự tin {IDENTITY_P} chỉ là một đám hạ đẳng.,phrase_opinion_h,hateful,470,470,0,0
3.0,,,3,HIV/AIDS,người mắc HIV,hateful,{IDENTITY_P} toàn một lũ ngu hết chỗ nói.,negate_pos_h,hateful,404,404a,0,0
,3.0,,3,Mental Illness,người tâm thần,non-hateful,"Sao mày lại nói những câu kiểu ""mấy đứa {IDENTITY_P} làm tao ghê tởm đến thế""?",counter_quote_nh,non-hateful,533,533a,0,0
,3.0,,3,Hoa Hao Buddhists,người theo đạo Hoà Hảo,non-hateful,Nói {IDENTITY_P} là gián là một điều không thể chấp nhận được.,counter_ref_nh,non-hateful,559,559b,0,0
3.0,,,3,Mental Illness,người tâm thần,hateful,Tao sẽ đéo bao giờ ăn thứ gì mà {IDENTITY_S} động vào đâu.,derog_impl_h,hateful,66,66b,0,0
3.0,,,3,Men,đàn ông,hateful,Tao không hiểu sao mày lại thích {IDENTITY_P}. Mọi thứ về chúng nó đều khiến tao ghê tởm.,ref_subs_sent_h,hateful,383,383a,0,0
3.0,,,3,Men,đàn ông,hateful,Đáng nhẽ ra việc giết mấy đứa {IDENTITY_S} như mày nên được hợp pháp hóa mới phải.,threat_norm_h,hateful,111,111,0,0
,3.0,,3,Cao Dai followers,người theo đạo Cao Đài,non-hateful,Mai mình đi giúp một người bạn {IDENTITY_S}.,ident_pos_nh,non-hateful,523,523a,0,0
,3.0,,3,Men,đàn ông,non-hateful,Trường tao ít {IDENTITY_P} lắm.,ident_neutral_nh,non-hateful,497,497,0,0
3.0,,,3,Muslims,người theo đạo Hồi,hateful,{IDENTITY_P} toàn một lũ phiền phức.,derog_dehum_h,hateful,50,50a,0,0
3.0,,,3,Thai,người Thái,hateful,{IDENTITY_P} nên ngồi trong sở thú mới phải.,derog_impl_h,hateful,61,61b,0,0
3.0,,,3,Youth,trẻ em,hateful,Mày và mấy đứa {IDENTITY_P} khác là một căn bệnh cho xã hội.,derog_dehum_h,hateful,58,58b,1,0
3.0,,,3,Hoa Hao Buddhists,người theo đạo Hoà Hảo,hateful,Không được để bất kỳ {IDENTITY_S} nào sống sót.,negate_pos_h,hateful,417,417b,0,0
3.0,,,3,Catholics,người Thiên Chúa giáo,hateful,Tao thấy {IDENTITY_P} toàn là lũ rác rưởi. ,phrase_opinion_h,hateful,469,469,0,0
3.0,,,3,Hmong,người Hmong,hateful,Bọn {IDENTITY_P} cút hết đi!,profanity_h,hateful,246,246b,0,0
3.0,,,3,Teenager,trẻ vị thành niên,hateful,{IDENTITY_P} toàn một lũ ngu hết chỗ nói.,negate_pos_h,hateful,404,404a,0,0
3.0,,,3,Hoa Hao Buddhists,người theo đạo Hoà Hảo,hateful,{IDENTITY_P} toàn một lũ ghê tởm.,derog_neg_attrib_h,hateful,22,22a,0,0
3.0,,,3,Cao Dai followers,người theo đạo Cao Đài,hateful,Mấy đứa {IDENTITY_P} như mày đáng chết hết.,threat_norm_h,hateful,102,102a,0,0
,3.0,,3,Hoa Hao Buddhists,người theo đạo Hoà Hảo,non-hateful,Đội bóng của tao có đứa {IDENTITY_S} đấy. ,ident_neutral_nh,non-hateful,491,491,0,0
3.0,,,3,HIV/AIDS,người mắc HIV,hateful,{IDENTITY_P} bản chất là giống loài kém văn minh.,derog_neg_attrib_h,hateful,32,32b,1,0
3.0,,,3,Men,đàn ông,hateful,Chúng mày có thấy {IDENTITY_P} kinh tởm không?,phrase_question_h,hateful,452,452a,0,0
,3.0,,3,Men,đàn ông,non-hateful,{IDENTITY_P} xứng đáng có một chỗ đứng trong chính phủ của chúng ta.,ident_pos_nh,non-hateful,518,518,0,0
3.0,,,3,Catholics,người Thiên Chúa giáo,hateful,Đúng là chỉ có {IDENTITY_S} mới não cứt như thế này.,profanity_h,hateful,252,252,0,0
3.0,,,3,Muslims,người theo đạo Hồi,hateful,Mạng sống của bọn nó chẳng đáng một xu với tao vì chúng nó là {IDENTITY_P}.,ref_subs_clause_h,hateful,379,379,0,0
,3.0,,3,Thai,người Thái,non-hateful,"Nếu thế giới này công bằng, {IDENTITY_P} xứng đáng được vinh danh.",ident_pos_nh,non-hateful,530,530a,0,0
3.0,,,3,Blind,người mù,hateful,Tao phải đi hiếp dâm {IDENTITY_S} hôm nay.,threat_dir_h,hateful,87,87a,1,0
3.0,,,3,Hoa Hao Buddhists,người theo đạo Hoà Hảo,hateful,Mày và lũ {IDENTITY_P} trong nước này làm tao tức điên lên được.,derog_neg_emote_h,hateful,18,18,0,0
3.0,,,3,Gay/Lesbian,người đồng tính,hateful,Tao ghét mấy {IDENTITY_P} vãi lồn.,derog_neg_emote_h,hateful,3,3a,0,0
,3.0,,3,Transgender,người chuyển giới,non-hateful,"Bạn nói ""{IDENTITY_P} thật ghê tởm"" mà không nhận ra đó là bạo lực ngôn từ à?",counter_quote_nh,non-hateful,535,535,0,0
3.0,,,3,Elderly,người già,hateful,Tao sẽ bắn chết bất cứ đứa {IDENTITY_S} mà tao thấy tiếp theo,threat_dir_h,hateful,84,84b,0,0
3.0,,,3,Gay/Lesbian,người đồng tính,hateful,{IDENTITY_P} nào mà bệnh thì phải mang đi bác sĩ thú y chứ bác sĩ gì!,derog_impl_h,hateful,62,62a,0,0
3.0,,,3,Men,đàn ông,hateful,"Đúng là bản chất của lũ {IDENTITY_S} mà, lúc nào cũng phiền phức.",profanity_h,hateful,259,259,0,0
3.0,,,3,Hoa Hao Buddhists,người theo đạo Hoà Hảo,hateful,Tao thà chết chứ không bao giờ hẹn hò với {IDENTITY_S} đâu.,derog_impl_h,hateful,76,76,0,0
3.0,,,3,Cham,người Chăm,hateful,Tao thấy ai đó nên bẻ cổ lũ {IDENTITY_P} đó đi.,phrase_opinion_h,hateful,478,478b,0,0
,3.0,,3,Nung,người Nùng,non-hateful,Đừng để {IDENTITY_P} phải chịu đựng thêm nữa.,negate_neg_nh,non-hateful,439,439,0,0
3.0,,,3,Nung,người Nùng,hateful,{IDENTITY_P} nên ngồi trong sở thú mới phải.,derog_impl_h,hateful,61,61b,0,0
3.0,,,3,Muong,người Mường,hateful,Tất cả {IDENTITY_P} đều ngu như bò không sót ai.,derog_neg_attrib_h,hateful,40,40,0,0
3.0,,,3,Youth,trẻ em,hateful,"Mấy đứa {IDENTITY_P} cứ tưởng mình bằng tao, tức muốn xỉu.",derog_neg_emote_h,hateful,16,16a,0,1
3.0,,,3,Muslims,người theo đạo Hồi,hateful,Tất cả {IDENTITY_P} xứng đáng phải chết.,threat_dir_h,hateful,98,98a,0,0
2.0,1.0,,2,Gay/Lesbian,người đồng tính,hateful,Tao không hiểu nổi sao mấy người lại quan tâm đến mấy đứa {IDENTITY_P} như vậy.,derog_impl_h,hateful,71,71,0,0
