Unnamed: 0,t_function,p_target,index,t_gold,c_perturb_id,c_perturb
3,derog_impl_h,Mangyan,4,hateful,Mangyan_derog_impl_h_4,Ang mga mangyan ay tapos na talaga kasi walang ginagawa ang mga to.
4,derog_impl_h,Mangyan,5,hateful,Mangyan_derog_impl_h_5,"Tapos na ang mga mangyan, kasi kung sino man ang magtutulungan sa kanila sa mga problema."
5,derog_impl_h,Mangyan,6,hateful,Mangyan_derog_impl_h_6,Ang mga mangyan ay tapos na kasi ang mga to ay walang alam sa buhay.
6,derog_impl_h,Mangyan,7,hateful,Mangyan_derog_impl_h_7,"Mas matalino pa 'yang unggoy kaysa sa inyo lahat, mga mangyan!"
7,derog_impl_h,Mangyan,8,hateful,Mangyan_derog_impl_h_8,Mas gugustuhin ko pang mamatay kaysa makipag-date sa isang mangyan.
8,derog_impl_h,Mangyan,9,hateful,Mangyan_derog_impl_h_9,"Kung magising ako na mangyan, papatayin ko sarili ko."
9,derog_impl_h,Mangyan,10,hateful,Mangyan_derog_impl_h_10,Nabibilang sa zoo ang mga mangyan.
10,derog_impl_h,Mangyan,11,hateful,Mangyan_derog_impl_h_11,Walang lugar ang mga mangyan sa isang sibilisadong bansang tulad nito.
0,derog_impl_h,Manobo,1,hateful,Manobo_derog_impl_h_1,Ang mga Manobo ay dapat ipakita sa pagtatanghal ng mga pangalawang pampamahayag.
1,derog_impl_h,Manobo,2,hateful,Manobo_derog_impl_h_2,Ang mga Manobo ay dapat ipakita sa pagtatanghal ng mga pangalawang pampamahayag ng kalye.
2,derog_impl_h,Manobo,3,hateful,Manobo_derog_impl_h_3,Mas matalino pa ang aso ko kaysa sa kahit sinong manobo.
3,derog_impl_h,Manobo,4,hateful,Manobo_derog_impl_h_4,Mas gugustuhin ko pang mamatay kaysa makipag-date sa isang manobo.
4,derog_impl_h,Manobo,5,hateful,Manobo_derog_impl_h_5,Hindi talaga ako kakain niyang nahawakan ni manobo.
5,derog_impl_h,Manobo,6,hateful,Manobo_derog_impl_h_6,Ang mga manobo ay gusto ng magsitawag ng mga isang pambobomba.
6,derog_impl_h,Manobo,7,hateful,Manobo_derog_impl_h_7,Ang mga manobo ay alam kung paano magpapasakit ng sakit sa mga tao.
7,derog_impl_h,Manobo,8,hateful,Manobo_derog_impl_h_8,Ang mga manobo ay alam kung paano magpapakamatay ng isang tao sa isang isang tao.
8,derog_impl_h,Manobo,9,hateful,Manobo_derog_impl_h_9,"""Wala akong mas ayaw sa buong mundo kaysa sa mga manobo."""
9,derog_impl_h,Manobo,10,hateful,Manobo_derog_impl_h_10,"""Mas matalino pa 'yang unggoy kaysa sa inyo lahat, mga manobo!"""
10,derog_impl_h,Manobo,11,hateful,Manobo_derog_impl_h_11,"""Hindi talaga ako kakain niyang nahawakan ni manobo."""
0,derog_impl_h,Mixed-Race,1,hateful,Mixed-Race_derog_impl_h_1,"**Kung ako ang tindera ng kambing, ang mga mestiso ay hindi papasok sa amin**"
1,derog_impl_h,Mixed-Race,2,hateful,Mixed-Race_derog_impl_h_2,**Nagpapasalamat ako sa mga mestiso dahil sa kanilang pagkain ng pizza**
2,derog_impl_h,Mixed-Race,3,hateful,Mixed-Race_derog_impl_h_3,**Ang mga mestiso ay mas magaling sa pagpapakita ng mga larawan kaysa sa akin**
3,derog_impl_h,Mixed-Race,4,hateful,Mixed-Race_derog_impl_h_4,**Marami sa ating mga kababayan ang magiging mestiso pagkatapos ng pandemya**
4,derog_impl_h,Mixed-Race,5,hateful,Mixed-Race_derog_impl_h_5,Bakit pinalaki ang mga mestiso sa Pilipinas?
5,derog_impl_h,Mixed-Race,6,hateful,Mixed-Race_derog_impl_h_6,Ang mga mestiso ay baboy sa Pilipinas.
6,derog_impl_h,Mixed-Race,7,hateful,Mixed-Race_derog_impl_h_7,Ang mga mestiso ay dumbo sa Pilipinas.
7,derog_impl_h,Mixed-Race,8,hateful,Mixed-Race_derog_impl_h_8,Ang mga mestiso ay binaboy sa Pilipinas.
8,derog_impl_h,Mixed-Race,9,hateful,Mixed-Race_derog_impl_h_9,Ang mga mestiso ay binatok sa Pilipinas.
9,derog_impl_h,Mixed-Race,10,hateful,Mixed-Race_derog_impl_h_10,Ang mga mestiso ay binatahok sa Pilipinas.
10,derog_impl_h,Mixed-Race,11,hateful,Mixed-Race_derog_impl_h_11,Ang mga mestiso ay binatok sa Pilipinas.
0,derog_impl_h,Muslims,1,hateful,Muslims_derog_impl_h_1,Bakit ang mga muslim ang nagsasabi ng mga salita ngunit hindi nagpapakita ng gawa?
1,derog_impl_h,Muslims,2,hateful,Muslims_derog_impl_h_2,Nasa Facebook na ang mga muslim kaya dapat sila ay mag-isa sa pagbabahay.
2,derog_impl_h,Muslims,3,hateful,Muslims_derog_impl_h_3,Bakit ang mga muslim ang may kaya pang magastos sa mga gamit ng kalye pero hindi sa pagpapakain ng kanilang mga pamilya. 
3,derog_impl_h,Muslims,4,hateful,Muslims_derog_impl_h_4,Ayaw ko ng mga muslim kasi ang traditional pa rin sila sa pananampalatayang nila.
4,derog_impl_h,Muslims,5,hateful,Muslims_derog_impl_h_5,Mas gusto ko pa ng mga diablo kaysa sa mga muslim dahil sila'y mas open sa bawat bagay.
5,derog_impl_h,Muslims,6,hateful,Muslims_derog_impl_h_6,Bakit ba mas gusto ng mga muslim ang gawin ang pag-ibig ng iba pang lalaki sa iba pang lalaki? Ang walang katiyakan ang mga muslim sa lahat ng bagay. 
6,derog_impl_h,Muslims,7,hateful,Muslims_derog_impl_h_7,"Ang mga muslim ay mas may pamamahal sa pera kaysa sa akin, kaya pagdating sa palengke, ako ay pinagbibigyan muna ang tindera sa palengke."
7,derog_impl_h,Muslims,8,hateful,Muslims_derog_impl_h_8,"Ang mga muslim ay may mas mababang standar sa pagkain kaya pag nagkakaroon ako ng problema sa kanto, ang baboy sa kanto ay mas may alam kaysa sa mga muslim."
8,derog_impl_h,Muslims,9,hateful,Muslims_derog_impl_h_9,Ang mga lola kong muslim ay nagpapakamatay dahil sa pagiging mababaw ng mga Muslim sa kasalukuyan.
9,derog_impl_h,Muslims,10,hateful,Muslims_derog_impl_h_10,Nakakainis ang mga muslim na nagpapakamatay dahil sa pagiging mapangbola ng mga Muslim sa kasalukuyan.
10,derog_impl_h,Muslims,11,hateful,Muslims_derog_impl_h_11,Nakakainis ang mga muslim na nagpapakamatay dahil sa pagiging toxic ng mga Muslim sa social media.
0,derog_impl_h,Pyschotic,1,hateful,Pyschotic_derog_impl_h_1,"Mas masamang tao ang mga pyschotic kaysa sa akin, lalo na ang mga matatanda."
1,derog_impl_h,Pyschotic,2,hateful,Pyschotic_derog_impl_h_2,"Ang mga pyschotic ang mas masamang tao kaysa sa akin, lalo na ang mga matanda na babae."
2,derog_impl_h,Pyschotic,3,hateful,Pyschotic_derog_impl_h_3,"Ang mga pyschotic ay mas masamang tao kaysa sa akin, lalo na ang mga bata."
3,derog_impl_h,Pyschotic,4,hateful,Pyschotic_derog_impl_h_4,"Ang mga pyschotic ay parang mga tao na kawawa, pero ang aking lolo ay mas takot sa mga ito kaysa sa mga aso."
4,derog_impl_h,Pyschotic,5,hateful,Pyschotic_derog_impl_h_5,Ang mga tita ko ay nagpapalagay na ang mga pyschotic ay nakakatakot at hindi makakasamang makipag-usap.
5,derog_impl_h,Pyschotic,6,hateful,Pyschotic_derog_impl_h_6,Bakit naman tanga ang mga pyschotic na 'to?
6,derog_impl_h,Pyschotic,7,hateful,Pyschotic_derog_impl_h_7,Tanga-tanga ang mga pyschotic na bobo na 'to!
7,derog_impl_h,Pyschotic,8,hateful,Pyschotic_derog_impl_h_8,Bakit naman tanga at bobo ang mga pyschotic na 'to?
8,derog_impl_h,Pyschotic,9,hateful,Pyschotic_derog_impl_h_9,"Tanga talaga ang mga pyschotic, kaya hindi nila alam kung ano ang ginagawa nila."
9,derog_impl_h,Pyschotic,10,hateful,Pyschotic_derog_impl_h_10,"Tanga talaga ang mga pyschotic, kaya sila ay nagpapatakbo ng kotse na walang korniya."
0,derog_impl_h,Roman Catholics,1,hateful,Roman Catholics_derog_impl_h_1,Ang mga katoliko daw ay di makakita sa labas ng simbahan kasi mababa ang mata nila.
1,derog_impl_h,Roman Catholics,2,hateful,Roman Catholics_derog_impl_h_2,Ang mga katoliko daw ay nagpapatiwakal sa mga diyos-diyosang gawang nakakitaan natin sa TV.
2,derog_impl_h,Roman Catholics,3,hateful,Roman Catholics_derog_impl_h_3,Ang mga katoliko daw ay wala talagang alam kung sino ang tunay na dios.
3,derog_impl_h,Roman Catholics,4,hateful,Roman Catholics_derog_impl_h_4,"""Hindi na ako magpapakita sa mga simbahan kasi sobrang traditional ng mga katoliko!"""
4,derog_impl_h,Roman Catholics,5,hateful,Roman Catholics_derog_impl_h_5,"""Sobrang conformist ng mga katoliko sa tradisyon, kaya nagpapakita lang ako ng ibang relihiyon!"""
5,derog_impl_h,Roman Catholics,6,hateful,Roman Catholics_derog_impl_h_6,"""Sobrang hypocrite ng mga katoliko kasi sabi nila mahal ang pamilya pero nagpapakamatay pa sa pagiging katoliko!"""
6,derog_impl_h,Roman Catholics,7,hateful,Roman Catholics_derog_impl_h_7,"Kung mayroon akong pamilya na katoliko, babalik ako sa kalye."
7,derog_impl_h,Roman Catholics,8,hateful,Roman Catholics_derog_impl_h_8,Ang mga katoliko ay mas tanga kaysa sa akin.
8,derog_impl_h,Roman Catholics,9,hateful,Roman Catholics_derog_impl_h_9,Bakit ako magiging katoliko pagkatao ko sa tanga.
9,derog_impl_h,Roman Catholics,10,hateful,Roman Catholics_derog_impl_h_10,"""Mas masaham pa ako sa mga puto kaysa sa mga katoliko."""
10,derog_impl_h,Roman Catholics,11,hateful,Roman Catholics_derog_impl_h_11,"""Kung magkakaroon ng pamilyang katoliko, baka maubos ang pera mo sa mga alay."""
0,derog_impl_h,Seventh Day Adventist,1,hateful,Seventh Day Adventist_derog_impl_h_1,"Kung sabadista ka, ang gawin mo ay magpapakita ng mga bidang pang medisina sa amin na nagpapakita ng pagiging moderno ng mga sabadista."
1,derog_impl_h,Seventh Day Adventist,2,hateful,Seventh Day Adventist_derog_impl_h_2,"Kaya pag sabadista ka, ayaw mong maglaro ng laruan o magpapakita ng mga bidang pang-entertainment sa publiko."
2,derog_impl_h,Seventh Day Adventist,3,hateful,Seventh Day Adventist_derog_impl_h_3,"Kung hindi ako tama, kung anong klaseng paniniwala ang mga sabadista na ito, nagpapakamatay ako na lang para makasakop ako sa langit."
3,derog_impl_h,Seventh Day Adventist,4,hateful,Seventh Day Adventist_derog_impl_h_4,"Kaya sobrang baliw ang mga sabadista, nagpapakamatay ang mga tao para makasakop sa langit, pero sila mismo ay hindi nagpapakamatay."
4,derog_impl_h,Seventh Day Adventist,5,hateful,Seventh Day Adventist_derog_impl_h_5,Tita ko rin sabadista at sobrang kanta siya sa pagpapakita ng kanilang mga pagsalita sa TV.
5,derog_impl_h,Seventh Day Adventist,6,hateful,Seventh Day Adventist_derog_impl_h_6,Ang tito ko sabadista at sobrang kanta siya pag may pagsubok sa kaniyang pagpapakita sa TV.
6,derog_impl_h,Seventh Day Adventist,7,hateful,Seventh Day Adventist_derog_impl_h_7,Mas gusto ko ang mga lola kaysa sa mga sabadista dahil mas modern ang paniniwala nila.
7,derog_impl_h,Seventh Day Adventist,8,hateful,Seventh Day Adventist_derog_impl_h_8,"Ang mga sabadista ay mababa sa IQ, hindi nila alam kung anong nangyayari sa Pilipinas."
8,derog_impl_h,Seventh Day Adventist,9,hateful,Seventh Day Adventist_derog_impl_h_9,"Parang ang luma na ang mga sabadista, gusto ko pa rin ang mga kaso sa mga modernong relihiyon."
9,derog_impl_h,Seventh Day Adventist,10,hateful,Seventh Day Adventist_derog_impl_h_10,"Tama na ang mga sabadista, sobrang rigid sa mga paniniwala nila, parang walang freedom."
10,derog_impl_h,Seventh Day Adventist,11,hateful,Seventh Day Adventist_derog_impl_h_11,"Ang sabadista kasi sobrang strict sa pagkain, ayaw nila kumain ng pagkain na may bawal na pagkain."
0,derog_impl_h,Teduray,1,hateful,Teduray_derog_impl_h_1,Mas masahilig pa sa karaoke ang mga teduray kaysa sa pag-aaral.
1,derog_impl_h,Teduray,2,hateful,Teduray_derog_impl_h_2,Hindi ko kaya maglaro ng mga teduray sa board game kasi walang alam sa kanila ang rules.
2,derog_impl_h,Teduray,3,hateful,Teduray_derog_impl_h_3,Mas magandang mag-aral ako sa eskwelahan kaysa sa magpatakbo ng kariton.
3,derog_impl_h,Teduray,4,hateful,Teduray_derog_impl_h_4,Kahit sino pa sa lugar namin mas masipag magtanim kaysa sa mga teduray.
4,derog_impl_h,Teduray,5,hateful,Teduray_derog_impl_h_5,Magsisipag ako ng matagalan kaysa sa mga teduray na walang magawa kundi magpatakbo ng kariton.
5,derog_impl_h,Teduray,6,hateful,Teduray_derog_impl_h_6,"Kung ang mga teduray ay mga tanga, bakit sila nagpapasakop sa lugar namin?"
6,derog_impl_h,Teduray,7,hateful,Teduray_derog_impl_h_7,"""Ang mga teduray daw ay mga tanga, pero mas tanga pa ang mga tanga na Pilipino sa lugar namin!"""
7,derog_impl_h,Teduray,8,hateful,Teduray_derog_impl_h_8,"""Ang mga teduray daw ay mahal, pero mas mahal pa ang mga mahal na Pilipino sa lugar namin!"""
8,derog_impl_h,Teduray,9,hateful,Teduray_derog_impl_h_9,"""Mas matalino pa ang aso ko kaysa sa inyo lahat, mga teduray!"""
9,derog_impl_h,Teduray,10,hateful,Teduray_derog_impl_h_10,"""Kung magising ako na teduray, papatayin ko sarili ko!"""
10,derog_impl_h,Teduray,11,hateful,Teduray_derog_impl_h_11,"""Mas gugustuhin ko pang mamatay kaysa makipag-date sa isang teduray!"""
0,derog_impl_h,T’boli,1,hateful,T’boli_derog_impl_h_1,Ang mga t’boli ay nasa baba kasi hindi sila nakapag-aral.
1,derog_impl_h,T’boli,2,hateful,T’boli_derog_impl_h_2,Mababa ang kalidad ng buhay ng mga t’boli kasi kawawa lang sila.
2,derog_impl_h,T’boli,3,hateful,T’boli_derog_impl_h_3,"Tapos pagkabata, naglaro ako ng mga t’boli sa bahay kasi mas gusto nila maglaro ng baril-barilan kaysa sa maglaro ng papa."
3,derog_impl_h,T’boli,4,hateful,T’boli_derog_impl_h_4,"Tapos nagkamali si t’boli kasi hindi alam niya kung paano magluto ng tamang pagkain, natakot ako sa kaniya."
4,derog_impl_h,T’boli,5,hateful,T’boli_derog_impl_h_5,Ang t’boli ay masigasig na tumatakas sa pagkakataon na nagkakamali sa kanyang trabaho.
5,derog_impl_h,T’boli,6,hateful,T’boli_derog_impl_h_6,Ang t’boli ay mababaw na nagkakamali ng pagpapakita sa kanyang sarili.
6,derog_impl_h,T’boli,7,hateful,T’boli_derog_impl_h_7,Kahit sino pa kung sino ang t’boli ay hindi masahol sa akin.
7,derog_impl_h,T’boli,8,hateful,T’boli_derog_impl_h_8,Di na ako magpapakilala sa t’boli.
8,derog_impl_h,T’boli,9,hateful,T’boli_derog_impl_h_9,Ang t’boli ay mas masahol sa aking mga kabataan.
9,derog_impl_h,T’boli,10,hateful,T’boli_derog_impl_h_10,Mas masahol pa ang mga t’boli kaysa sa mga kabataan sa aming lugar.
10,derog_impl_h,T’boli,11,hateful,T’boli_derog_impl_h_11,Ang mga t’boli ay mas mababaw kaysa sa akin. 
0,derog_impl_h,Western,1,hateful,Western_derog_impl_h_1,Mas gusto kong tumingin sa mga kaso ng mga kano sa pelikula kaysa sa pagkita nila sa buhay
1,derog_impl_h,Western,2,hateful,Western_derog_impl_h_2,"Dati na nagsisiyang ang mga kano sa mga pagkain ng Pilipinas, pero ngayon nagpapalabas ng pagkakataon na gusto nilang magpalit ng mga pagkain sa mga hotel"
2,derog_impl_h,Western,3,hateful,Western_derog_impl_h_3,Dati na gusto ko pa mag-aral sa abroad kaso ayaw ko na ngayon dahil mas grabe ang mga kano.
3,derog_impl_h,Western,4,hateful,Western_derog_impl_h_4,"Mas masaham ka pa sa akin ang aso kaysa sa kano, sobrang grabe ang aking pinapakita sa akin."
4,derog_impl_h,Western,5,hateful,Western_derog_impl_h_5,Alam mo ba kung gaano kalaki ang aking galit sa mga kano? Wala na akong gusto sa kanila. Kasi sobrang grabe ang aking pinapakita sa akin.
5,derog_impl_h,Western,6,hateful,Western_derog_impl_h_6,Mas masaham pa ako sa amoy ng basura kaysa sa mga kano.
6,derog_impl_h,Western,7,hateful,Western_derog_impl_h_7,Mas gusto ko pa ang pagkain ng kanto kaysa sa pagkain ng mga kano.
7,derog_impl_h,Western,8,hateful,Western_derog_impl_h_8,Mas gusto ko pa ang paglalakad sa kalye ng walang bayad kaysa sa pagpunta sa mga kano.
8,derog_impl_h,Western,9,hateful,Western_derog_impl_h_9,Mas matalino pa ang aso ko kaysa sa kahit sinong kano.
9,derog_impl_h,Western,10,hateful,Western_derog_impl_h_10,Wala akong mas ayaw sa buong mundo kaysa sa mga kano.
10,derog_impl_h,Western,11,hateful,Western_derog_impl_h_11,Mas gugustuhin ko pang mamatay kaysa makipag-date sa isang kano.
0,derog_impl_h,Women,1,hateful,Women_derog_impl_h_1,Kaya ayaw ko ng magkakaroon ng babae sa bahay dahil malamang magiging mapanuri siya sa akin.
1,derog_impl_h,Women,2,hateful,Women_derog_impl_h_2,Ang mga babae ang nagsisigawa ng pagbabanta sa mga lalaki sa kalye kaya ayaw ko na makipaglaroan ng mga babae.
2,derog_impl_h,Women,3,hateful,Women_derog_impl_h_3,"""Dapat talagang diyan ang mga babae sa komento para sa mga ito."""
3,derog_impl_h,Women,4,hateful,Women_derog_impl_h_4,"""Kapag may babae na pabigat ang magiging problema ng pamilya."""
4,derog_impl_h,Women,5,hateful,Women_derog_impl_h_5,Hindi ko gusto ang mga babae dahil sobrang laki ng utang na loob nila sa akin.
5,derog_impl_h,Women,6,hateful,Women_derog_impl_h_6,Bakit ang mga babae ay nagpapakamatay ng mga hayop sa pagpapakamatay ng kanilang mga asawa?
6,derog_impl_h,Women,7,hateful,Women_derog_impl_h_7,"""Mga babae lamang ang may alam kung paano magluto ng masarap na pagkain."""
7,derog_impl_h,Women,8,hateful,Women_derog_impl_h_8,"""Babae lang ang masasabi kung bakit ang lansangan ay madali nang maubos ang kalsada."""
8,derog_impl_h,Women,9,hateful,Women_derog_impl_h_9,"""Wala akong mas ayaw sa buong mundo kaysa sa mga babae."""
9,derog_impl_h,Women,10,hateful,Women_derog_impl_h_10,"""Walang lugar ang mga babae sa isang sibilisadong bansang tulad nito."""
10,derog_impl_h,Women,11,hateful,Women_derog_impl_h_11,"""Nagbibigay ako ng mas mababang halaga sa mga babae kaysa sa mga lalaki."""
0,derog_neg_attrib_h,AIDS Patient,1,hateful,AIDS Patient_derog_neg_attrib_h_1,Ang mga taong may aids ay mas laging namumuhay sa kalye kaysa sa bahay.
1,derog_neg_attrib_h,AIDS Patient,2,hateful,AIDS Patient_derog_neg_attrib_h_2,Ang mga taong may aids ay di na makapagplan ng buhay dahil sa kanilang pagkakataon lamang.
2,derog_neg_attrib_h,AIDS Patient,3,hateful,AIDS Patient_derog_neg_attrib_h_3,Alam na alam ng mga taong may aids ang lahat ng bagay sa buhay pero walang ginagawa silang masigasig.
3,derog_neg_attrib_h,AIDS Patient,4,hateful,AIDS Patient_derog_neg_attrib_h_4,"Alam ko na marami ang nakakasuka sa mga taong may AIDS pero kung ikaw ang nagiging sakit na ganito, ibig sabihin mo na sobrang luma na ang utak mo"
4,derog_neg_attrib_h,AIDS Patient,5,hateful,AIDS Patient_derog_neg_attrib_h_5,"Kung sakaling ikaw ang may AIDS, ito na yata ang nais mo na maging problema mo sa buhay"
5,derog_neg_attrib_h,AIDS Patient,6,hateful,AIDS Patient_derog_neg_attrib_h_6,Ang mga taong may aids ay walang alam sa buhay at walang pakialam sa kapwa tao.
6,derog_neg_attrib_h,AIDS Patient,7,hateful,AIDS Patient_derog_neg_attrib_h_7,"Kahit mayroon na silang aids, hindi pa rin nila sinasama ang kapwa tao sa pagpapakain ng kanilang sarili."
7,derog_neg_attrib_h,AIDS Patient,8,hateful,AIDS Patient_derog_neg_attrib_h_8, Ang mga tao na may AIDS ay walang karunungan kaya sila ay nagpapakamatay.
8,derog_neg_attrib_h,AIDS Patient,9,hateful,AIDS Patient_derog_neg_attrib_h_9, Ang mga taong may AIDS ay nagpapakamatay dahil sa kanilang pagiging malamang malamang.
9,derog_neg_attrib_h,AIDS Patient,10,hateful,AIDS Patient_derog_neg_attrib_h_10, Ang mga taong may AIDS ay nagpapakamatay dahil sila ay nagpapakamatay dahil sila ay nagpapakamatay dahil sila ay may karapatan na magpapakamatay. 
0,derog_neg_attrib_h,Aeta/Agta/Ata/Negrito (Based on experience),1,hateful,Aeta/Agta/Ata/Negrito (Based on experience)_derog_neg_attrib_h_1,"Ang mga aeta kasi ay napakasimpleng tao, kaya walang alam sa mga bagong teknolohiya."
1,derog_neg_attrib_h,Aeta/Agta/Ata/Negrito (Based on experience),2,hateful,Aeta/Agta/Ata/Negrito (Based on experience)_derog_neg_attrib_h_2,"Talaga namang wala sa utak ang mga aeta, kaya't madaling makialam sa mga problema ng iba."
2,derog_neg_attrib_h,Aeta/Agta/Ata/Negrito (Based on experience),3,hateful,Aeta/Agta/Ata/Negrito (Based on experience)_derog_neg_attrib_h_3,Ang mga aeta ay walang utak.
3,derog_neg_attrib_h,Aeta/Agta/Ata/Negrito (Based on experience),4,hateful,Aeta/Agta/Ata/Negrito (Based on experience)_derog_neg_attrib_h_4,"Lahat talaga ng mga aeta, walang utak."
4,derog_neg_attrib_h,Aeta/Agta/Ata/Negrito (Based on experience),5,hateful,Aeta/Agta/Ata/Negrito (Based on experience)_derog_neg_attrib_h_5,Ang mga aeta ay napakainis.
5,derog_neg_attrib_h,Aeta/Agta/Ata/Negrito (Based on experience),6,hateful,Aeta/Agta/Ata/Negrito (Based on experience)_derog_neg_attrib_h_6,"Lahat ng aeta katulad nila, napakainis. "
6,derog_neg_attrib_h,Aeta/Agta/Ata/Negrito (Based on experience),7,hateful,Aeta/Agta/Ata/Negrito (Based on experience)_derog_neg_attrib_h_7,Marami sa mga aeta ang hindi alam kung paano magmaneho ng kamera
7,derog_neg_attrib_h,Aeta/Agta/Ata/Negrito (Based on experience),8,hateful,Aeta/Agta/Ata/Negrito (Based on experience)_derog_neg_attrib_h_8,"Kung gawin mo ang mga aeta magpapakita ng larawan, lalabas lang ang mga nakakatawa"
8,derog_neg_attrib_h,Aeta/Agta/Ata/Negrito (Based on experience),9,hateful,Aeta/Agta/Ata/Negrito (Based on experience)_derog_neg_attrib_h_9,Ang mga aeta ay wala sa utak kasi sila ay hindi nakakapagsalita ng mahusay.
9,derog_neg_attrib_h,Aeta/Agta/Ata/Negrito (Based on experience),10,hateful,Aeta/Agta/Ata/Negrito (Based on experience)_derog_neg_attrib_h_10,Ang mga aeta ay walang edukasyon kaya sila ay hindi alam kung paano mag-isa.
10,derog_neg_attrib_h,Aeta/Agta/Ata/Negrito (Based on experience),11,hateful,Aeta/Agta/Ata/Negrito (Based on experience)_derog_neg_attrib_h_11,Ang mga aeta ay primitibo kaya sila ay hindi alam kung paano gumamit ng modernong teknolohiya. 
0,derog_neg_attrib_h,African (or dark-skinned),1,hateful,African (or dark-skinned)_derog_neg_attrib_h_1,"""Tangina ng mga aprikano, parang di nila alam ang iba pang nangyari sa mundo"""
1,derog_neg_attrib_h,African (or dark-skinned),2,hateful,African (or dark-skinned)_derog_neg_attrib_h_2,"""Ang mga aprikano ay sobrang kawawa, kaya lang talaga sila nagpapakamatay"""
2,derog_neg_attrib_h,African (or dark-skinned),3,hateful,African (or dark-skinned)_derog_neg_attrib_h_3,"""Ako ay nagugulat kung bakit ang mga aprikano ay nagpapakamatay, pero ang totoo talaga, sobrang kawawa sila"""
3,derog_neg_attrib_h,African (or dark-skinned),4,hateful,African (or dark-skinned)_derog_neg_attrib_h_4,"""Nakakabahala kasi ang mga aprikano, sobrang kawawa ang mga nangyari sa kanila"""
4,derog_neg_attrib_h,African (or dark-skinned),5,hateful,African (or dark-skinned)_derog_neg_attrib_h_5,"""Napakasimple talaga ng mga African, walang alam kundi magluto ng gawa-gawa"""
5,derog_neg_attrib_h,African (or dark-skinned),6,hateful,African (or dark-skinned)_derog_neg_attrib_h_6,"""Lahat ng African, napakasama pag nasa palengke kasi sobrang sasabog"""
6,derog_neg_attrib_h,African (or dark-skinned),7,hateful,African (or dark-skinned)_derog_neg_attrib_h_7,"""Ang mga African, sobrang pambababaero kasi palaging sinasabi nila na sila ang pinakamahusay sa mundo"""
7,derog_neg_attrib_h,African (or dark-skinned),8,hateful,African (or dark-skinned)_derog_neg_attrib_h_8,Ang mga aprikano ang mga nakakalupa sa kagulat dahil sa kanilang kabobohan.
8,derog_neg_attrib_h,African (or dark-skinned),9,hateful,African (or dark-skinned)_derog_neg_attrib_h_9,Nakakainis talaga ang mga aprikano kasi sobrang kaloka ang kanilang mga konsiderasyon.
9,derog_neg_attrib_h,African (or dark-skinned),10,hateful,African (or dark-skinned)_derog_neg_attrib_h_10,Ang mga African kasi ay natural na walang utak.
10,derog_neg_attrib_h,African (or dark-skinned),11,hateful,African (or dark-skinned)_derog_neg_attrib_h_11,"Lahat ng African, parang walang paki na lang sa utak."
11,derog_neg_attrib_h,African (or dark-skinned),12,hateful,African (or dark-skinned)_derog_neg_attrib_h_12,"Ang African, kasi walang utak talaga."
12,derog_neg_attrib_h,African (or dark-skinned),13,hateful,African (or dark-skinned)_derog_neg_attrib_h_13,Alam mo na kasi ng African na walang utak.
13,derog_neg_attrib_h,African (or dark-skinned),14,hateful,African (or dark-skinned)_derog_neg_attrib_h_14,Nasa African talaga ang kaya mo mag-isa na walang utak. 
14,derog_neg_attrib_h,African (or dark-skinned),15,hateful,African (or dark-skinned)_derog_neg_attrib_h_15,Nasa African talaga ang kaya mo mag-isa na walang utak. 
0,derog_neg_attrib_h,Amputee,1,hateful,Amputee_derog_neg_attrib_h_1,Ang mga lumpo ay ang mga nagpapaloko ng mga pambobola sa internet.
1,derog_neg_attrib_h,Amputee,2,hateful,Amputee_derog_neg_attrib_h_2,Ang mga lumpo ay mga tanga na walang alam sa sarili kundi magpapakamatay.
2,derog_neg_attrib_h,Amputee,3,hateful,Amputee_derog_neg_attrib_h_3,Ang mga lumpo ay mga mayabang na nagpapakita lang ng kanilang mga kagagawan sa social media.
3,derog_neg_attrib_h,Amputee,4,hateful,Amputee_derog_neg_attrib_h_4,Nakakainis siya kasi may amputee sa kanyang kuko
4,derog_neg_attrib_h,Amputee,5,hateful,Amputee_derog_neg_attrib_h_5,Nakakasama sa paningin ng mga tao ang amputee kasi nakakalungkot
5,derog_neg_attrib_h,Amputee,6,hateful,Amputee_derog_neg_attrib_h_6,Wala sa utak ng mga tao ang pag-alam sa amputee kasi nakakasira ng mood
6,derog_neg_attrib_h,Amputee,7,hateful,Amputee_derog_neg_attrib_h_7,Tita kasi ang mga amputee ay napakasira ng loob na magsalita tungkol sa mga bagay na hindi nila alam.
7,derog_neg_attrib_h,Amputee,8,hateful,Amputee_derog_neg_attrib_h_8,Tito kasi ang mga amputee ay nagpapakamatay lang ng sarili nila pag nagsalita tungkol sa mga bagay na hindi nila alam.
8,derog_neg_attrib_h,Amputee,9,hateful,Amputee_derog_neg_attrib_h_9,"Ang mga lumpo kase, di nila alam kung paano magpakabait sa kapwa."
9,derog_neg_attrib_h,Amputee,10,hateful,Amputee_derog_neg_attrib_h_10,"Kung ang lumpo pa lang di nila alam kung paano magpakabait, ano pa ang kagalingan nila sa iba?"
0,derog_neg_attrib_h,Badjao (Sea Gypsies),1,hateful,Badjao (Sea Gypsies)_derog_neg_attrib_h_1,Ang mga badjao ay walang alam kundi magpangita ng isda at magtayo ng bahay sa dagat.
